"bs","pz_amor","vl_recuperacao","EAD","lgd","COD_OR_REC","COD_tp_garantia","tempo_sobrev1","tempo_sobrev2"
1,300,83357.65,78911.24,0,4,2,8,9
53,300,0,61368.67,1,4,2,11,8
24.98,360,113445.8,110276.49,0,5,2,9,3
53,300,0,55145.58,1,4,2,16,0
24.98,360,228019.55,211102.35,0,5,2,9,7
56,300,0,85003.39,1,4,2,17,0
24.98,300,66252.92,62632.22,0,4,2,9,9
24.98,300,0,71494.51,1,4,2,9,3
56,300,0,71924.81,1,4,2,19,3
70,240,0,129640.13,1,4,2,12,4
4,300,47008.19,47158.68,0.0031911411,4,2,15,0
4,300,0,57455.38,1,4,2,15,5
9,300,0,88191.06,1,4,2,11,4
1,300,0,51873.98,1,4,2,9,9
24.98,300,0,72497.05,1,4,2,12,1
52,360,0,70219.92,1,5,2,12,0
59,300,46067.48,45758.16,0,4,2,10,1
24.98,360,0,137596.83,1,5,2,13,1
24.98,360,0,142989.13,1,5,2,9,1
77,300,0,69548.02,1,4,2,16,4
53,360,0,194978.55,1,5,2,17,4
24.98,300,0,84154.2,1,4,2,12,3
9,360,0,241698.51,1,5,2,9,7
24.98,300,0,81153.6,1,4,2,7,3
24.98,300,69835.05,66178.83,0,4,2,10,8
24.98,300,0,81643.38,1,4,2,12,1
77,300,0,61248.79,1,4,2,16,3
77,360,323003.41,321149.2,0,5,2,14,1
24.98,300,0,70696.05,1,4,2,12,1
14,360,0,107491.17,1,5,2,12,3
24.98,300,0,84980.47,1,4,2,7,2
24.98,360,0,165673.54,1,5,2,15,1
6,300,0,69509.58,1,4,2,12,5
24.98,300,66130.69,64460.93,0,4,2,7,5
24.98,300,0,71950.42,1,4,2,13,1
42,300,0,73197.96,1,4,2,10,6
71,360,0,211945.69,1,5,2,14,1
24.98,300,79430.41,76960.68,0,4,2,7,6
24.98,360,0,261673.47,1,5,2,7,2
24.98,355,161871,156178.09,0,5,2,11,4
1,300,83862.87,79334.11,0,4,2,8,10
25,240,0,50676.97,1,4,2,15,3
4,300,56199.57,54900.61,0,4,2,19,5
52,300,51336.66,49909.57,0,4,2,17,6
1,300,0,79613.95,1,4,2,9,3
24.98,300,0,63499.89,1,4,2,10,1
5,120,151437.38,147689.15,0,1,2,11,1
24.98,300,0,59617.84,1,4,2,13,1
26,300,95578.59,92156.63,0,4,2,16,7
24.98,300,0,74581.03,1,4,2,9,6
24.98,300,0,86814.19,1,4,2,15,2
24.98,300,82575.11,79343.72,0,4,2,11,7
1,360,0,96544.26,1,5,2,10,4
24.98,360,0,156018.48,1,5,2,14,1
24.98,300,0,64600.51,1,4,2,11,2
24.98,360,0,75023.04,1,5,2,11,5
24.98,360,0,123742.36,1,5,2,13,1
24.98,300,82180.56,78236.19,0,4,2,9,8
24.98,300,0,88257.09,1,4,2,14,4
96,300,0,56098.17,1,4,2,16,1
24.98,120,0,23502.99,1,4,2,12,3
24.98,300,101256.73,98861.07,0,4,2,8,5
2,360,0,123744.85,1,5,2,11,8
1,300,66598.1,51883.16,0,4,2,7,7
61,300,0,42417.75,1,4,2,10,7
24.98,360,0,352711.44,1,5,2,12,1
24.98,207,0,173050.29,1,5,2,9,1
24.98,360,0,311166.67,1,5,2,9,0
24.98,360,0,627526.12,1,5,2,8,1
8,300,0,73652.63,1,4,2,11,3
34,300,0,85075.59,1,4,2,11,1
24.98,300,0,71610.42,1,4,2,11,4
9,300,0,82553.24,1,4,2,15,6
77,300,0,62456.71,1,4,2,16,2
24.98,300,0,99790.52,1,4,2,7,1
6,300,34821.81,32761.54,0,4,2,12,10
24.98,360,0,181597.47,1,5,2,11,1
24.98,300,0,69324.64,1,4,2,13,0
28,300,0,65449.32,1,4,2,13,2
1,360,123932.56,115055.75,0,5,2,11,8
24.98,300,0,64631.07,1,4,2,13,4
24.98,300,0,58774.68,1,4,2,11,7
77,300,0,47883.52,1,4,2,16,3
1,300,0,41019.1,1,4,2,10,6
24.98,360,56435.81,55477.24,0,5,2,9,2
24.98,360,0,141933.65,1,5,2,11,4
24.98,300,0,68666.5,1,4,2,9,2
8,360,0,131842.73,1,5,2,10,4
65,360,206856.68,200423.45,0,5,2,14,3
24.98,360,0,198030.19,1,5,2,7,4
45,300,0,40120.25,1,4,2,12,2
1,300,65614.53,59837.55,0,4,2,7,15
24.98,300,0,44514.05,1,4,2,10,7
24.98,300,0,79355.27,1,4,2,8,3
17,300,0,57022.81,1,4,2,15,1
24.98,300,0,74515.85,1,4,2,11,4
24.98,360,0,341375.43,1,5,2,10,2
24.98,360,0,106025.28,1,5,2,7,2
96,300,6885.87,6957.04,0.0102299254,4,2,15,3
71,300,59865.07,58507.32,0,4,2,13,4
61,300,0,52999.07,1,4,2,17,2
24.98,300,60197.41,58146.53,0,4,2,7,7
67,240,0,23263.18,1,4,2,18,1
1,300,83644.03,78439.28,0,4,2,7,10
24.98,300,0,46529,1,4,2,9,2
24.98,300,0,92123.54,1,4,2,7,2
24.98,300,0,61701.33,1,4,2,12,6
24.98,300,63589.47,62434.19,0,4,2,7,3
8,360,0,279080.47,1,5,2,9,8
7,240,0,80141.89,1,4,2,16,2
24.98,300,81099.66,78324.73,0,4,2,7,7
9,300,0,56622.05,1,4,2,11,1
24.98,360,0,81193.79,1,5,2,9,9
2,300,70087.76,64711.89,0,4,2,9,14
46,300,0,42296.95,1,4,2,12,1
1,300,0,90678.31,1,4,2,8,6
24.98,243,0,41047.26,1,5,2,11,4
1,300,0,69983.52,1,4,2,14,2
24.98,300,0,44436.76,1,4,2,9,7
24.98,360,0,181281.97,1,5,2,11,4
4,300,51028.37,50515.42,0,4,2,11,2
24.98,300,0,56782.94,1,4,2,8,1
70,300,0,52939.84,1,4,2,13,1
54,300,0,64613.83,1,4,2,17,0
24.98,300,0,60614.76,1,4,2,11,4
24.98,335,0,102722.53,1,5,2,8,2
4,300,0,90967.2,1,4,2,7,4
1,300,0,64852.36,1,4,2,7,4
44,300,0,65283.76,1,4,2,14,2
24.98,300,0,58178.68,1,4,2,12,1
0,300,0,50857.41,1,4,2,8,4
24.98,300,0,97109.65,1,4,2,9,1
1,300,0,60888.28,1,4,2,9,8
24.98,120,0,106684.6,1,5,2,8,6
10,300,51583.31,48667.3,0,4,2,10,7
24.98,300,77879.14,74513.78,0,4,2,9,7
24.98,360,0,162876.08,1,5,2,7,8
2,360,0,498726.89,1,5,2,13,1
24.98,300,0,48915.04,1,4,2,13,4
2,300,66650.21,63330.02,0,4,2,11,8
24.98,360,152322.65,144174.83,0,5,2,9,5
24.98,300,0,82580.45,1,4,2,10,0
24.98,360,0,142394.1,1,5,2,8,3
71,360,111495.27,108086.74,0,5,2,15,4
37,300,0,89468.46,1,4,2,10,3
20,120,0,70079.23,1,1,2,14,3
24.98,300,0,71620.52,1,4,2,10,3
24.98,300,0,81043.76,1,4,2,7,1
24.98,300,86271.67,86103.42,0,4,2,14,0
96,300,0,51867.22,1,4,2,13,3
10,300,0,83718.54,1,4,2,11,6
24.98,271,0,51442.16,1,4,2,12,2
24.98,300,0,79707.51,1,4,2,7,2
24.98,300,0,50334.7,1,4,2,11,2
24.98,180,95246.38,87997.44,0,1,2,11,5
7,300,0,34228.85,1,4,2,12,5
24.98,300,0,79120.61,1,4,2,10,6
11,300,0,39779.43,1,4,2,13,5
24.98,360,0,153638.16,1,5,2,8,3
24.98,300,52087,51293.72,0,4,2,14,3
23,360,195950.13,188438.55,0,5,2,19,4
41,360,0,127054.79,1,5,2,10,4
24.98,300,0,47466.14,1,4,2,10,1
2,300,24941.26,24291.17,0,4,2,11,5
24.98,255,571723.19,542921.95,0,5,2,8,4
12,300,67681.35,65978.93,0,4,2,13,4
24.98,360,0,519031.18,1,5,2,11,6
24.98,300,0,88187.88,1,4,2,10,5
5,300,0,82963.89,1,4,2,8,6
9,300,0,52222.05,1,4,2,14,2
92,300,0,49210.22,1,4,2,13,6
56,300,0,26697.17,1,4,2,15,2
1,300,0,44870.36,1,4,2,7,9
24.98,300,0,61086.23,1,4,2,11,1
24.98,300,0,81758.26,1,4,2,10,5
24.98,300,0,49751.06,1,4,2,8,2
73,300,0,52002.1,1,4,2,17,2
3,300,0,66740.72,1,4,2,16,2
9,300,0,87822.58,1,4,2,13,2
24.98,300,98811.38,94919.5,0,5,2,10,5
24.98,300,57104.39,53737.29,0,4,2,7,11
24.98,300,0,71426.76,1,4,2,10,1
24.98,360,0,138487.71,1,5,2,8,3
2,300,0,45167.38,1,4,2,12,2
24.98,300,0,89451.53,1,4,2,14,4
24.98,300,0,66500.84,1,4,2,7,6
24.98,300,0,78784.32,1,4,2,11,2
95,300,0,89470.69,1,4,2,16,3
24.98,300,0,85398.8,1,4,2,9,1
65,265,0,114426.68,1,5,2,17,1
24.98,300,0,48786.21,1,4,2,9,8
24.98,300,0,69531.37,1,4,2,12,0
28,360,0,94604.97,1,5,2,14,3
2,300,74870.78,73878.27,0,4,2,9,3
24.98,300,0,69528.62,1,4,2,12,1
58,300,0,74098.39,1,4,2,17,3
5,300,0,62217.28,1,4,2,8,10
1,300,0,66823.42,1,4,2,7,11
24.98,300,0,102093.27,1,4,2,8,1
2,300,0,72246.82,1,4,2,9,4
24.98,300,0,80482.28,1,4,2,11,3
24.98,300,0,36201.01,1,4,2,10,1
24.98,300,0,61341.16,1,4,2,11,4
53,300,0,89012.53,1,4,2,10,2
24.98,300,0,78846.01,1,4,2,10,2
24.98,300,0,78818.91,1,4,2,7,3
4,360,84115.83,89884.69,0.0641806742,5,2,7,8
24.98,300,0,73979.57,1,4,2,11,1
56,300,0,71670.35,1,4,2,14,6
24.98,300,58766.22,56895.03,0,4,2,9,3
8,300,0,70476.47,1,4,2,9,1
24.98,360,0,47538.28,1,5,2,14,2
61,300,0,48650.15,1,4,2,16,2
1,360,0,127438.42,1,5,2,15,1
24.98,300,48751.93,48148.63,0,4,2,13,3
5,120,556484.42,546676.03,0,5,2,14,2
24.98,360,0,405699.17,1,5,2,9,4
77,300,0,13422.7,1,4,2,10,7
24.98,330,217310.37,213838.33,0,5,2,7,1
77,360,0,471726.89,1,5,2,14,1
24.98,300,94405.54,93532.48,0,4,2,8,2
5,300,0,84138.46,1,4,2,13,1
11,300,0,48993.22,1,4,2,12,1
24.98,300,0,45374.49,1,4,2,13,1
1,300,0,62388.62,1,4,2,8,12
71,300,0,52951.91,1,4,2,16,7
24.98,300,0,65900.46,1,4,2,11,1
24.98,300,0,65900.46,1,4,2,11,1
24.98,300,51576.87,51121.75,0,4,2,15,2
5,300,0,73607.47,1,4,2,20,1
24.98,300,0,59964.1,1,4,2,10,2
24.98,240,0,91775.87,1,5,2,9,3
24.98,300,0,62996.48,1,4,2,12,1
95,300,87705.98,87244.25,0,4,2,16,1
96,300,0,54217.13,1,4,2,14,0
2,207,0,116572.31,1,5,2,7,14
67,300,0,79149.8,1,4,2,12,3
24.98,120,0,66875.93,1,5,2,13,5
15,300,0,65236.29,1,4,2,9,3
71,300,0,21960.32,1,4,2,16,2
32,360,0,113732.84,1,5,2,16,3
2,360,0,72984.32,1,5,2,10,3
92,300,0,61554.94,1,4,2,14,1
89,360,139302.39,135542.49,0,5,2,17,2
5,360,395802.09,381129.12,0,5,2,7,6
71,200,0,261517.52,1,5,2,13,3
2,360,126158.82,136089.07,0.0729687549,5,2,12,4
24.98,300,0,52100.32,1,4,2,8,4
24.98,300,0,75542.11,1,4,2,12,2
9,300,0,41461.91,1,4,2,15,1
18,190,150658.81,137271.92,0,5,2,14,7
24.98,300,0,75247.75,1,4,2,7,6
8,300,0,36423.49,1,4,2,9,13
24.98,300,0,70613.63,1,4,2,14,2
2,240,0,18031.8,1,5,2,9,9
93,360,0,100034.68,1,5,2,16,1
24.98,360,0,219070.82,1,5,2,9,2
2,360,0,86468.7,1,5,2,10,2
77,300,0,82936.88,1,4,2,14,1
24.98,300,48768.13,47570.12,0,4,2,10,5
24.98,300,65335.91,64249.12,0,4,2,11,3
1,300,101542.59,98118.93,0,4,2,7,6
39,300,0,74750.38,1,4,2,16,1
60,300,0,91545.24,1,4,2,11,8
71,300,0,144903.05,1,5,2,16,2
59,300,0,76812.99,1,4,2,14,2
24.98,300,0,70649.08,1,4,2,11,1
24.98,300,0,85256.01,1,4,2,11,2
24.98,300,35332.17,34097.42,0,4,2,10,7
3,300,0,52665.75,1,4,2,10,3
7,300,68396.84,65036.83,0,4,2,8,9
24.98,360,0,136582.33,1,5,2,13,1
77,300,92513.41,89780.05,0,4,2,14,6
24.98,300,0,64019.9,1,4,2,8,11
12,240,0,128642.46,1,5,2,12,1
77,360,0,158067.22,1,5,2,17,4
45,300,0,57494.2,1,4,2,12,5
29,300,0,96110.04,1,4,2,12,2
24.98,300,62739.32,60330.74,0,4,2,8,4
24.98,300,65452.81,62096.63,0,4,2,9,9
1,300,69717.69,64614.89,0,4,2,7,13
24.98,337,0,156046.05,1,5,2,12,3
24.98,300,0,50340.2,1,4,2,13,6
24.98,300,0,58462.61,1,4,2,15,2
24.98,300,0,90506.71,1,4,2,11,2
7,360,0,341451.92,1,5,2,16,3
24.98,300,49815.33,48734.28,0,4,2,13,4
61,300,0,60295.96,1,4,2,13,2
77,360,0,164226.89,1,5,2,14,3
29,300,0,62317.01,1,4,2,12,5
24.98,300,32595.45,32201.74,0,4,2,8,2
15,300,0,85880.39,1,4,2,11,4
24.98,300,0,64160.4,1,4,2,13,1
24.98,300,0,65099.38,1,4,2,12,4
95,300,0,59717.53,1,4,2,19,2
24.98,300,0,94329.21,1,4,2,8,3
40,180,0,51362.23,1,5,2,10,1
65,360,0,286748.69,1,5,2,13,3
53,300,0,58370.98,1,4,2,16,5
24.98,240,0,164156.75,1,5,2,9,3
96,360,0,174740.39,1,5,2,12,3
24.98,300,46510.68,45187.33,0,4,2,8,6
70,240,0,63473.69,1,4,2,20,1
6,180,0,160637.62,1,5,2,10,1
25,300,0,59751.4,1,4,2,16,1
22,300,0,77146.39,1,4,2,15,3
39,360,0,146381.2,1,5,2,16,0
24.98,300,0,73875.17,1,4,2,11,1
24.98,240,141844.1,138995.69,0,5,2,13,2
2,350,453997.53,398156.65,0,5,2,7,11
70,360,137126.13,150638.68,0.0897017287,5,2,13,5
3,300,58053.57,57226.46,0,4,2,10,7
2,360,0,203790.62,1,5,2,8,1
46,300,23658.63,23536.8,0,4,2,12,1
5,360,0,116815.76,1,5,2,18,4
24.98,300,0,76504.28,1,4,2,12,3
24.98,300,80112.29,77622.35,0,4,2,7,6
24.98,300,0,190955.96,1,4,2,11,6
24.98,360,0,90103.56,1,5,2,13,3
24.98,300,85635.9,84809.25,0,4,2,7,2
1,360,167462.15,168425.97,0.0057225142,5,2,9,13
4,360,0,241145.94,1,5,2,18,3
24.98,300,0,61410.66,1,4,2,14,2
24.98,360,0,73964.48,1,5,2,11,1
24.98,300,0,53914.39,1,4,2,10,5
24.98,360,0,149217.66,1,5,2,8,5
93,240,161749.52,156729.32,0,5,2,20,3
24.98,300,0,69425.48,1,4,2,10,1
24.98,300,0,47700.76,1,4,2,11,3
24.98,360,0,52590.59,1,5,2,12,1
94,300,0,20900.73,1,4,2,15,1
26,300,0,47220.81,1,4,2,15,6
14,300,0,32309.69,1,4,2,11,6
24.98,360,135280.03,119684.69,0,5,2,7,10
1,300,0,33942.9,1,4,2,7,14
4,240,0,77910.56,1,4,2,12,2
77,300,0,84064.73,1,4,2,14,6
56,300,0,70685.02,1,4,2,16,3
4,300,35832.79,33251.61,0,4,2,9,13
24.98,300,49967.23,48596.57,0,4,2,9,6
5,300,0,60362.38,1,4,2,16,2
95,300,0,60991.49,1,4,2,18,1
9,300,0,56723.07,1,4,2,14,2
24.98,240,0,61850.04,1,5,2,11,2
0,264,384040.54,346860.24,0,5,2,7,8
5,360,0,169418.23,1,5,2,14,1
24.98,300,0,97369.7,1,4,2,15,3
24.98,155,761124.42,736693.93,0,1,2,12,1
24.98,360,0,143728.17,1,5,2,8,4
77,96,0,20555.17,1,5,2,12,1
2,260,0,157051.36,1,5,2,8,6
45,360,34976.75,33333.97,0,5,2,17,5
94,360,733037.58,724622.33,0,5,2,15,1
24.98,300,0,78952.08,1,4,2,12,2
24.98,360,201685.32,222576.5,0.0938606726,5,2,12,6
1,300,0,62407.83,1,4,2,16,5
24.98,300,67529.66,65498.14,0,4,2,11,6
60,360,57632.4,52824.09,0,5,2,7,9
24.98,300,0,54872.14,1,4,2,8,2
1,180,0,243585.35,1,5,2,17,4
1,300,0,72541.41,1,4,2,9,3
24.98,360,0,131345.4,1,4,2,7,4
24.98,300,0,55483.23,1,4,2,7,1
8,360,0,196381.8,1,5,2,13,9
24.98,300,0,94102.55,1,4,2,7,1
2,300,0,70461.97,1,4,2,9,3
8,360,200865.57,192757.33,0,5,2,15,4
24.98,258,39368.79,43074.94,0.0860395859,5,2,11,2
24.98,180,123969.67,109063.53,0,1,2,8,6
24.98,296,0,72966.57,1,4,2,10,4
8,360,0,127935.31,1,5,2,13,6
24.98,300,0,21222.68,1,4,2,14,2
24.98,231,0,54989,1,5,2,13,1
31,300,82065.97,78019.99,0,4,2,13,9
1,360,0,131544.52,1,5,2,7,1
24.98,300,40103.35,38605.18,0,4,2,7,6
24.98,300,0,80382.12,1,4,2,12,5
24.98,300,47218.51,46470.09,0,4,2,9,3
24.98,300,0,73085.55,1,4,2,8,3
56,360,133254.61,125800.95,0,5,2,17,6
24.98,300,0,44055.56,1,4,2,12,1
3,360,0,206895.97,1,5,2,13,6
4,300,66339.84,63985.37,0,4,2,8,6
77,240,0,105526.21,1,5,2,14,2
24.98,360,0,156915.35,1,5,2,10,3
24.98,300,72284.04,70168.55,0,4,2,8,5
77,360,0,121196.48,1,5,2,19,0
64,300,0,78069.88,1,4,2,11,5
24.98,360,0,95008.94,1,5,2,11,4
13,240,0,86514.21,1,4,2,18,3
24.98,360,0,121407.89,1,5,2,11,2
24.98,300,67391.85,63210.63,0,4,2,7,11
3,300,0,46452.14,1,4,2,17,2
8,300,59206.15,55219.37,0,4,2,7,12
77,360,0,130217.98,1,5,2,15,4
24.98,360,61012.69,62136.19,0.0180812502,5,2,9,10
2,160,112430.64,109152.12,0,5,2,9,2
24.98,300,0,72973.81,1,4,2,15,3
53,300,41219.33,40511.35,0,4,2,19,3
24.98,360,0,355535.24,1,5,2,10,2
94,360,0,211883.79,1,5,2,14,3
71,300,0,92529.96,1,4,2,15,1
27,240,0,80619.11,1,4,2,11,7
53,300,0,69688.41,1,4,2,16,1
24.98,300,0,53464.72,1,4,2,11,1
24.98,360,221310,213682.84,0,5,2,7,4
24.98,296,0,28051.34,1,4,2,8,1
24.98,360,0,287797.51,1,5,2,14,3
95,300,0,73690.14,1,4,2,16,2
24.98,300,0,85084.55,1,4,2,13,3
96,360,0,85449.6,1,5,2,17,1
24.98,360,0,137340.63,1,5,2,13,4
1,240,0,46840.83,1,4,2,7,6
77,324,0,309586.91,1,5,2,16,4
24.98,360,0,60537.99,1,5,2,12,3
24.98,180,0,58588.77,1,1,2,10,3
24.98,300,0,96806.26,1,4,2,8,1
24.98,300,0,52506.39,1,4,2,9,6
24.98,360,0,114057.26,1,5,2,9,4
24.98,360,0,102585.34,1,5,2,7,1
24.98,360,0,207008.18,1,5,2,10,3
24.98,300,0,86100.49,1,4,2,12,1
5,249,28035.3,24293.11,0,5,2,10,11
24.98,360,0,174226.46,1,5,2,13,1
24.98,360,0,111050.47,1,5,2,15,0
24.98,360,84016.42,91320.11,0.0799789882,5,2,7,6
24.98,276,85483.87,79888.73,0,4,2,7,11
1,360,0,167820.35,1,5,2,16,8
24.98,360,130873.92,128672.76,0,5,2,7,1
2,240,155643.38,134069.25,0,4,2,7,14
2,300,0,69957.6,1,4,2,12,11
24.98,240,0,45879.89,1,4,2,13,1
24.98,360,0,81397.58,1,4,2,11,4
95,300,60102.23,60595.07,0.0081333349,4,2,17,5
1,297,271485.12,251493.29,0,5,2,9,7
94,360,0,170790.88,1,5,2,11,2
2,300,0,68327.19,1,4,2,12,11
24.98,300,0,79573.65,1,4,2,9,1
96,360,0,142800.18,1,5,2,16,1
5,360,0,276934.99,1,5,2,10,1
24.98,300,0,64970.91,1,4,2,7,2
95,300,0,68859.37,1,4,2,16,2
77,360,0,108761.42,1,5,2,12,8
5,360,179539.03,170195.77,0,5,2,12,6
24.98,360,0,285678.09,1,5,2,10,4
11,360,0,99204.37,1,5,2,16,2
45,360,154679.15,151521.03,0,5,2,18,2
24.98,360,0,215071.23,1,5,2,7,5
5,360,0,119553.03,1,5,2,11,1
25,360,0,133614.6,1,5,2,11,2
1,360,0,263874.77,1,5,2,17,4
24.98,120,0,158043.97,1,5,2,9,5
24.98,360,0,75779.32,1,5,2,11,5
60,300,0,68944.42,1,4,2,13,3
8,360,0,277451.49,1,5,2,9,11
24.98,321,153646.37,146523.36,0,5,2,11,1
24.98,236,0,78609.48,1,5,2,11,0
2,300,0,78672.1,1,4,2,11,0
4,360,0,138889.87,1,5,2,12,2
24.98,180,0,83868.47,1,1,2,11,3
24.98,360,0,132039.14,1,5,2,9,0
24.98,360,0,208542.79,1,5,2,11,5
96,300,0,42655.86,1,4,2,16,1
11,360,0,128110.51,1,5,2,11,2
2,300,0,51504.13,1,4,2,9,1
5,360,0,295679.04,1,5,2,10,7
7,360,0,106545.72,1,5,2,17,3
15,360,0,98221.08,1,5,2,14,1
4,286,0,63606.77,1,4,2,9,6
24.98,343,0,196147.33,1,5,2,7,7
24.98,300,0,76138.28,1,4,2,10,2
32,360,0,105814.9,1,5,2,12,8
24.98,360,0,282691.02,1,5,2,10,2
32,295,0,68093.97,1,4,2,11,3
24.98,360,0,142910.04,1,5,2,9,1
12,360,221417.97,207943.35,0,5,2,7,6
24.98,300,0,92069.24,1,4,2,10,1
24.98,300,0,70578.24,1,4,2,12,1
24.98,360,0,107787.53,1,5,2,10,7
23,240,0,56498.45,1,4,2,17,5
24.98,260,227898.23,223625.1,0,5,2,9,2
71,240,0,89418.52,1,5,2,17,1
24.98,300,0,91882.63,1,4,2,14,3
24.98,360,0,137222.53,1,5,2,9,4
24.98,360,0,299417.32,1,5,2,9,3
24.98,331,131582.53,125179.47,0,5,2,7,5
24.98,319,0,246429.4,1,5,2,11,3
24.98,360,0,120895.16,1,5,2,12,0
71,120,0,71417.53,1,1,2,12,3
94,360,0,180515.27,1,5,2,13,3
24.98,360,0,53192.34,1,5,2,7,5
24.98,120,0,39173.99,1,1,2,10,1
1,120,72494.52,85488.7,0.1519988022,1,2,19,2
24.98,360,0,127309.54,1,5,2,9,8
61,300,0,84450.17,1,4,2,16,3
24.98,360,0,137774.67,1,5,2,14,3
71,360,0,142338.42,1,5,2,13,1
60,240,0,290407.33,1,5,2,12,1
24.98,360,0,123142.61,1,4,2,9,3
24.98,300,70605.13,66713.31,0,4,2,8,9
24.98,329,0,206638.27,1,5,2,8,7
70,300,0,51565.04,1,4,2,13,1
24.98,360,0,116340.8,1,4,2,10,2
1,360,0,95065.73,1,5,2,8,1
24.98,300,0,67651.45,1,4,2,12,4
24.98,300,0,80417.02,1,5,2,9,2
96,120,1500867.44,1386849.62,0,1,2,9,4
1,240,0,84977.58,1,5,2,13,4
24.98,300,0,76395.07,1,4,2,10,6
24.98,360,0,127844.04,1,4,2,10,6
86,240,0,96504.39,1,4,2,19,2
8,300,0,73671.11,1,4,2,8,2
24.98,300,0,79920.98,1,4,2,8,2
61,240,0,63176.45,1,4,2,14,3
23,180,299410.49,287632.47,0,5,2,12,4
24.98,300,0,56588.63,1,4,2,10,2
21,360,0,144814.54,1,5,2,12,3
24.98,300,0,118473.57,1,5,2,12,1
24.98,304,0,107662.62,1,5,2,9,3
8,360,0,89778.51,1,5,2,10,8
24.98,350,0,97992.18,1,5,2,12,4
39,120,0,32219.05,1,1,2,13,3
94,360,0,171778.55,1,5,2,20,1
2,360,0,374339.28,1,5,2,11,5
15,340,0,187584,1,5,2,15,2
13,360,41826.97,38106.09,0,5,2,10,8
24.98,300,0,56359.65,1,4,2,12,1
24.98,360,0,160060.31,1,5,2,12,4
24.98,120,40057.35,48179.91,0.1685881107,1,2,10,3
24.98,360,0,120266.03,1,5,2,12,3
32,360,0,149117.31,1,5,2,13,1
2,360,133527,124667.36,0,5,2,7,8
15,360,52542.71,49768.85,0,5,2,10,8
24.98,300,72419.66,72013.66,0,4,2,12,3
24.98,360,0,61945.06,1,5,2,7,7
94,300,0,80719.05,1,4,2,15,3
24.98,360,0,142485.87,1,5,2,9,1
24.98,360,138468.96,135185.76,0,5,2,8,3
3,360,0,103411.01,1,5,2,10,1
45,180,0,57642.29,1,4,2,14,8
65,360,77017.89,72706.24,0,5,2,18,6
24.98,360,0,110111.16,1,5,2,12,2
24.98,300,0,93795.28,1,4,2,13,3
2,300,70377.6,68000.93,0,4,2,9,6
11,360,0,121101.15,1,5,2,12,10
4,360,0,163607.88,1,5,2,18,2
24.98,291,0,96287.27,1,5,2,10,1
54,360,0,58676.75,1,4,2,14,1
93,120,175543.32,160842.35,0,1,2,13,2
7,240,143928.64,132668.62,0,5,2,9,8
91,300,0,69752.68,1,4,2,19,1
24.98,360,0,103632.12,1,5,2,13,5
40,360,391587.43,374486.13,0,5,2,13,4
9,275,0,103997.87,1,5,2,13,2
24.98,300,69389.3,71453.31,0.0288861356,4,2,10,3
24.98,300,0,109586.33,1,4,2,12,5
24.98,350,0,187718.07,1,5,2,8,2
64,300,0,68199.94,1,4,2,20,4
24.98,207,0,66355.77,1,5,2,10,6
8,335,0,71703.9,1,5,2,11,12
61,360,84927.47,78077.01,0,5,2,14,9
12,240,0,132351.08,1,4,2,15,1
32,120,0,100938.77,1,1,2,13,3
2,300,77959.19,71564.4,0,4,2,10,13
24.98,300,0,92416.45,1,4,2,12,2
24.98,281,0,59835.77,1,4,2,9,5
3,300,0,70177.58,1,5,2,13,3
9,240,0,325182.08,1,5,2,16,2
96,350,0,106328.34,1,5,2,11,4
20,360,0,162001.59,1,5,2,9,2
49,300,0,88588.74,1,4,2,17,4
65,300,0,53818.68,1,4,2,14,1
24.98,300,83400.25,82825.88,0,4,2,9,1
77,300,0,93227.33,1,5,2,14,6
24.98,360,0,51117.65,1,5,2,7,10
9,360,0,142553.19,1,5,2,11,10
4,360,0,62332.34,1,5,2,17,3
24.98,240,0,80217.1,1,4,2,9,10
4,180,0,153499.73,1,5,2,8,3
24.98,318,0,147532.58,1,5,2,9,4
4,360,0,195806.4,1,5,2,15,1
24.98,300,0,90815.28,1,4,2,13,2
94,360,114188.78,109139.04,0,5,2,15,5
65,120,0,46607.79,1,1,2,17,3
65,120,0,47339.06,1,1,2,15,3
21,360,0,225129.73,1,5,2,12,3
24.98,300,0,211540.21,1,5,2,9,2
24.98,300,0,157155.55,1,4,2,9,3
24.98,360,0,205165.83,1,5,2,7,6
9,360,98031.21,89956.85,0,5,2,13,9
24.98,300,0,85937.52,1,4,2,8,4
24.98,180,202457.19,228154.4,0.1126307886,1,2,11,2
20,360,0,194940.76,1,5,2,13,4
24.98,360,0,126679.83,1,5,2,10,6
24.98,300,0,102579.24,1,4,2,9,4
32,300,0,88983.22,1,4,2,10,1
4,350,0,238566.14,1,5,2,13,10
18,360,146398.16,144843.48,0,5,2,9,1
24.98,240,0,94060.25,1,5,2,12,6
22,360,0,108403.56,1,5,2,9,2
24.98,180,120459.12,111871.91,0,1,2,8,3
5,240,0,51813.89,1,4,2,9,1
24.98,300,0,130503.18,1,5,2,9,6
24.98,360,0,203769.95,1,5,2,13,4
24.98,360,0,171405.18,1,5,2,11,0
24.98,180,0,165979.03,1,1,2,11,4
1,300,0,53004.12,1,4,2,9,2
24.98,360,0,327411.67,1,5,2,8,2
96,360,0,109300.5,1,5,2,13,8
24.98,300,0,79351.38,1,4,2,11,4
0,300,0,44094.01,1,4,2,11,1
24.98,324,0,477313.89,1,5,2,8,5
